TIMESTAMP;ID_SENSOR;CULTURA;FASE_CULTURA;TEMPERATURA_AR_C;UMIDADE_AR_PERC;PH_SOLO;UMIDADE_SOLO_PERC;N_PRESENTE;P_PRESENTE;K_PRESENTE;BOMBA_LIGADA
2025-10-02 15:10:00;ESP32_TOM_002;Tomate;Crescimento;19.92;46.54;6.28;68.1;0;0;1;0
2025-10-02 15:20:00;ESP32_TOM_002;Tomate;Crescimento;18.33;49.57;6.53;81.63;0;0;0;0
2025-10-02 15:30:00;ESP32_TOM_001;Tomate;Crescimento;17.91;59.46;6.23;76.84;0;1;0;0
2025-10-02 15:40:00;ESP32_TOM_001;Tomate;Crescimento;21.65;46.66;6.18;73.11;0;0;0;0
2025-10-02 15:50:00;ESP32_TOM_002;Tomate;Crescimento;21.38;50.46;6.54;68.88;1;0;0;0
2025-10-02 16:00:00;ESP32_TOM_001;Tomate;Crescimento;17.39;54.32;6.69;63.47;1;0;0;0
2025-10-02 16:10:00;ESP32_TOM_001;Tomate;Crescimento;20.63;53.43;6.72;74.41;0;0;1;0
2025-10-02 16:20:00;ESP32_TOM_002;Tomate;Crescimento;19.85;45.95;5.88;73.02;1;0;0;0
2025-10-02 16:30:00;ESP32_TOM_002;Tomate;Crescimento;17.75;49.37;6.26;63.67;0;0;0;0
2025-10-02 16:40:00;ESP32_TOM_002;Tomate;Crescimento;19.05;44.02;6.58;62.07;0;1;0;0
2025-10-02 16:50:00;ESP32_TOM_002;Tomate;Crescimento;20.42;44.21;6.87;82.09;0;0;0;0
2025-10-02 17:00:00;ESP32_TOM_002;Tomate;Crescimento;17.43;53.86;8.18;66.53;0;0;0;0
2025-10-02 17:10:00;ESP32_TOM_002;Tomate;Crescimento;20.45;55.53;7.88;68.39;0;0;1;0
2025-10-02 17:20:00;ESP32_TOM_001;Tomate;Crescimento;20.92;43.86;6.97;66.16;1;0;1;0
2025-10-02 17:30:00;ESP32_TOM_002;Tomate;Crescimento;19.0;53.09;6.67;71.24;0;0;1;0
2025-10-02 17:40:00;ESP32_TOM_002;Tomate;Crescimento;16.9;60.17;6.14;63.38;0;0;0;0
2025-10-02 17:50:00;ESP32_TOM_002;Tomate;Crescimento;19.48;51.74;6.23;70.98;1;0;0;0
2025-10-02 18:00:00;ESP32_TOM_002;Tomate;Crescimento;18.74;61.01;7.21;49.12;0;0;0;1
2025-10-02 18:10:00;ESP32_TOM_001;Tomate;Crescimento;21.19;52.06;6.65;55.02;1;0;1;0
2025-10-02 18:20:00;ESP32_TOM_001;Tomate;Crescimento;17.24;60.03;7.04;70.56;0;0;0;0
2025-10-02 18:30:00;ESP32_TOM_002;Tomate;Crescimento;20.7;46.44;6.22;69.14;0;0;0;0
2025-10-02 18:40:00;ESP32_TOM_002;Tomate;Crescimento;17.74;55.58;6.86;60.55;0;0;0;0
2025-10-02 18:50:00;ESP32_TOM_002;Tomate;Crescimento;18.64;54.32;6.54;80.21;0;1;0;0
2025-10-02 19:00:00;ESP32_TOM_002;Tomate;Crescimento;20.36;42.99;6.51;43.82;0;1;1;1
2025-10-02 19:10:00;ESP32_TOM_002;Tomate;Crescimento;15.79;61.78;6.57;50.7;0;1;0;0
2025-10-02 19:20:00;ESP32_TOM_002;Tomate;Crescimento;20.63;44.53;6.02;73.83;0;0;0;0
2025-10-02 19:30:00;ESP32_TOM_001;Tomate;Crescimento;15.0;60.69;6.64;66.94;0;0;0;0
2025-10-02 19:40:00;ESP32_TOM_002;Tomate;Crescimento;15.83;62.01;6.55;59.9;1;0;1;0
2025-10-02 19:50:00;ESP32_TOM_001;Tomate;Crescimento;19.13;53.01;6.13;66.41;0;0;0;0
2025-10-02 20:00:00;ESP32_TOM_002;Tomate;Crescimento;21.3;56.78;6.24;86.18;1;0;1;0
2025-10-02 20:10:00;ESP32_TOM_002;Tomate;Crescimento;21.08;42.28;5.78;65.21;0;1;1;0
2025-10-02 20:20:00;ESP32_TOM_001;Tomate;Crescimento;19.66;61.36;5.45;84.56;0;0;0;0
2025-10-02 20:30:00;ESP32_TOM_001;Tomate;Crescimento;17.85;56.93;6.9;77.9;1;0;0;0
2025-10-02 20:40:00;ESP32_TOM_002;Tomate;Crescimento;21.23;53.11;6.01;80.86;0;0;0;0
2025-10-02 20:50:00;ESP32_TOM_002;Tomate;Crescimento;21.57;56.43;6.5;73.91;0;0;0;0
2025-10-02 21:00:00;ESP32_TOM_001;Tomate;Crescimento;18.76;50.38;7.0;63.49;0;0;1;0
2025-10-02 21:10:00;ESP32_TOM_002;Tomate;Crescimento;24.49;48.17;5.48;68.78;0;0;1;0
2025-10-02 21:20:00;ESP32_TOM_001;Tomate;Crescimento;21.97;39.9;6.36;61.57;0;0;1;0
2025-10-02 21:30:00;ESP32_TOM_001;Tomate;Crescimento;19.75;50.9;5.98;74.46;0;0;0;0
2025-10-02 21:40:00;ESP32_TOM_002;Tomate;Crescimento;20.88;51.45;6.56;59.72;0;0;1;0
2025-10-02 21:50:00;ESP32_TOM_002;Tomate;Crescimento;20.76;44.27;6.94;67.16;0;0;0;0
2025-10-02 22:00:00;ESP32_TOM_001;Tomate;Crescimento;20.37;43.09;5.64;94.04;1;0;0;0
2025-10-02 22:10:00;ESP32_TOM_002;Tomate;Crescimento;18.84;46.2;7.69;65.88;0;1;0;0
2025-10-02 22:20:00;ESP32_TOM_002;Tomate;Crescimento;23.26;42.34;6.37;82.87;0;0;0;0
2025-10-02 22:30:00;ESP32_TOM_001;Tomate;Crescimento;22.13;45.34;6.36;63.02;0;0;0;0
2025-10-02 22:40:00;ESP32_TOM_001;Tomate;Crescimento;21.01;49.75;6.61;48.76;0;0;0;1
2025-10-02 22:50:00;ESP32_TOM_001;Tomate;Crescimento;22.14;40.37;5.42;76.32;1;0;0;0
2025-10-02 23:00:00;ESP32_TOM_002;Tomate;Crescimento;23.14;38.7;6.82;67.64;1;0;0;0
2025-10-02 23:10:00;ESP32_TOM_002;Tomate;Crescimento;21.56;41.05;5.99;58.8;0;0;0;1
2025-10-02 23:20:00;ESP32_TOM_001;Tomate;Crescimento;21.53;52.48;5.56;64.49;0;0;0;0
2025-10-02 23:30:00;ESP32_TOM_001;Tomate;Crescimento;22.86;47.15;6.49;80.1;0;0;0;0
2025-10-02 23:40:00;ESP32_TOM_001;Tomate;Crescimento;23.72;39.44;6.25;77.96;1;1;0;0
2025-10-02 23:50:00;ESP32_TOM_002;Tomate;Crescimento;25.0;36.27;6.89;69.68;0;0;0;0
2025-10-03 00:00:00;ESP32_TOM_001;Tomate;Crescimento;23.44;37.54;6.29;48.2;0;0;0;1
2025-10-03 00:10:00;ESP32_TOM_002;Tomate;Crescimento;20.72;42.18;7.37;70.91;0;0;1;0
2025-10-03 00:20:00;ESP32_TOM_001;Tomate;Crescimento;24.93;36.25;7.28;52.01;0;0;0;1
2025-10-03 00:30:00;ESP32_TOM_002;Tomate;Crescimento;22.51;43.03;7.39;62.11;0;1;0;0
2025-10-03 00:40:00;ESP32_TOM_001;Tomate;Crescimento;25.92;46.46;5.82;60.1;0;0;0;0
2025-10-03 00:50:00;ESP32_TOM_001;Tomate;Crescimento;24.26;38.67;6.18;70.77;0;0;0;0
2025-10-03 01:00:00;ESP32_TOM_002;Tomate;Crescimento;22.66;41.69;5.96;69.15;0;0;0;0
2025-10-03 01:10:00;ESP32_TOM_002;Tomate;Crescimento;24.9;33.64;6.26;75.73;0;0;1;0
2025-10-03 01:20:00;ESP32_TOM_002;Tomate;Crescimento;26.74;35.62;6.06;73.61;0;1;0;0
2025-10-03 01:30:00;ESP32_TOM_002;Tomate;Crescimento;26.21;31.91;5.73;64.79;1;0;1;0
2025-10-03 01:40:00;ESP32_TOM_001;Tomate;Crescimento;26.57;44.29;7.2;88.34;0;0;0;0
2025-10-03 01:50:00;ESP32_TOM_002;Tomate;Crescimento;24.41;50.49;6.51;75.18;1;0;1;0
2025-10-03 02:00:00;ESP32_TOM_002;Tomate;Crescimento;24.8;39.44;7.37;54.78;1;0;1;1
2025-10-03 02:10:00;ESP32_TOM_002;Tomate;Crescimento;28.33;30.0;6.99;91.79;0;0;0;0
2025-10-03 02:20:00;ESP32_TOM_002;Tomate;Crescimento;24.25;34.91;6.79;75.77;1;0;0;0
2025-10-03 02:30:00;ESP32_TOM_002;Tomate;Crescimento;27.18;30.0;5.81;73.07;0;1;0;0
2025-10-03 02:40:00;ESP32_TOM_001;Tomate;Crescimento;25.71;31.5;6.64;69.21;0;0;0;0
2025-10-03 02:50:00;ESP32_TOM_001;Tomate;Crescimento;25.96;31.44;6.85;65.14;0;0;0;0
2025-10-03 03:00:00;ESP32_TOM_001;Tomate;Crescimento;31.59;30.0;7.1;79.74;0;0;0;0
2025-10-03 03:10:00;ESP32_TOM_002;Tomate;Crescimento;26.27;30.0;6.91;35.68;0;0;0;1
2025-10-03 03:20:00;ESP32_TOM_002;Tomate;Crescimento;31.22;30.0;6.84;68.36;1;1;0;0
2025-10-03 03:30:00;ESP32_TOM_001;Tomate;Crescimento;27.38;35.08;6.83;77.35;0;0;0;0
2025-10-03 03:40:00;ESP32_TOM_001;Tomate;Crescimento;27.98;32.95;6.37;64.32;0;0;0;0
2025-10-03 03:50:00;ESP32_TOM_002;Tomate;Crescimento;27.78;30.0;6.34;60.79;0;0;0;0
2025-10-03 04:00:00;ESP32_TOM_001;Tomate;Crescimento;27.03;37.4;6.73;61.84;0;0;1;0
2025-10-03 04:10:00;ESP32_TOM_001;Tomate;Crescimento;27.92;30.0;6.62;76.79;0;0;0;0
2025-10-03 04:20:00;ESP32_TOM_001;Tomate;Crescimento;29.29;30.0;7.18;45.44;1;0;1;1
2025-10-03 04:30:00;ESP32_TOM_002;Tomate;Crescimento;30.72;30.0;6.65;67.02;0;1;0;0
2025-10-03 04:40:00;ESP32_TOM_001;Tomate;Crescimento;30.07;30.0;6.85;82.12;0;0;0;0
2025-10-03 04:50:00;ESP32_TOM_001;Tomate;Crescimento;27.87;30.89;6.77;69.89;0;0;0;0
2025-10-03 05:00:00;ESP32_TOM_001;Tomate;Crescimento;28.12;34.88;6.1;82.18;1;0;0;0
2025-10-03 05:10:00;ESP32_TOM_002;Tomate;Crescimento;28.62;37.21;6.4;46.36;0;1;0;1
2025-10-03 05:20:00;ESP32_TOM_002;Tomate;Crescimento;28.87;30.0;5.94;61.72;0;0;0;0
2025-10-03 05:30:00;ESP32_TOM_001;Tomate;Crescimento;28.4;30.37;5.84;72.18;0;1;0;0
2025-10-03 05:40:00;ESP32_TOM_002;Tomate;Crescimento;28.24;32.19;6.24;70.88;1;0;0;0
2025-10-03 05:50:00;ESP32_TOM_002;Tomate;Crescimento;26.35;42.91;6.37;80.87;0;0;0;0
2025-10-03 06:00:00;ESP32_TOM_001;Tomate;Crescimento;28.04;30.0;6.42;72.43;0;0;0;0
2025-10-03 06:10:00;ESP32_TOM_001;Tomate;Crescimento;30.74;31.83;4.97;65.38;0;0;1;0
2025-10-03 06:20:00;ESP32_TOM_001;Tomate;Crescimento;31.14;30.0;6.71;62.59;0;0;1;0
2025-10-03 06:30:00;ESP32_TOM_002;Tomate;Crescimento;30.6;30.0;6.01;82.21;0;0;0;0
2025-10-03 06:40:00;ESP32_TOM_001;Tomate;Crescimento;29.44;30.0;6.51;82.96;1;0;0;0
2025-10-03 06:50:00;ESP32_TOM_002;Tomate;Crescimento;29.41;35.0;7.02;71.21;0;1;1;0
2025-10-03 07:00:00;ESP32_TOM_002;Tomate;Crescimento;28.26;30.0;6.58;72.56;0;1;0;0
2025-10-03 07:10:00;ESP32_TOM_001;Tomate;Crescimento;27.38;35.46;6.59;54.12;0;0;0;0
2025-10-03 07:20:00;ESP32_TOM_001;Tomate;Crescimento;27.71;30.0;7.18;64.43;0;0;0;0
2025-10-03 07:30:00;ESP32_TOM_002;Tomate;Crescimento;29.53;30.0;6.82;86.07;0;0;0;0
2025-10-03 07:40:00;ESP32_TOM_001;Tomate;Crescimento;30.21;30.0;6.48;71.97;0;0;0;0
2025-10-03 07:50:00;ESP32_TOM_002;Tomate;Crescimento;28.11;30.01;7.13;66.93;1;1;1;0
2025-10-03 08:00:00;ESP32_TOM_002;Tomate;Crescimento;30.44;30.22;7.05;75.4;0;0;0;0
2025-10-03 08:10:00;ESP32_TOM_002;Tomate;Crescimento;28.02;33.85;6.45;54.65;0;1;1;0
2025-10-03 08:20:00;ESP32_TOM_001;Tomate;Crescimento;25.22;41.58;6.96;67.35;0;0;0;0
2025-10-03 08:30:00;ESP32_TOM_001;Tomate;Crescimento;25.68;30.0;6.01;69.98;0;0;0;0
2025-10-03 08:40:00;ESP32_TOM_001;Tomate;Crescimento;30.5;30.0;6.6;63.4;0;0;0;0
2025-10-03 08:50:00;ESP32_TOM_002;Tomate;Crescimento;28.4;30.0;6.25;79.79;0;1;0;0
2025-10-03 09:00:00;ESP32_TOM_002;Tomate;Crescimento;25.57;32.75;6.34;61.95;0;0;0;0
2025-10-03 09:10:00;ESP32_TOM_002;Tomate;Crescimento;27.76;44.57;6.43;92.68;1;0;0;0
2025-10-03 09:20:00;ESP32_TOM_001;Tomate;Crescimento;27.08;30.0;6.1;75.45;0;0;1;0
2025-10-03 09:30:00;ESP32_TOM_001;Tomate;Crescimento;26.8;31.45;6.01;57.16;0;0;0;0
2025-10-03 09:40:00;ESP32_TOM_002;Tomate;Crescimento;28.59;30.0;7.23;69.1;0;0;0;0
2025-10-03 09:50:00;ESP32_TOM_002;Tomate;Crescimento;26.22;34.79;5.79;72.99;0;0;0;0
2025-10-03 10:00:00;ESP32_TOM_002;Tomate;Crescimento;28.64;30.0;6.33;47.1;1;0;0;1
2025-10-03 10:10:00;ESP32_TOM_002;Tomate;Crescimento;24.71;37.56;6.65;79.21;0;0;1;0
2025-10-03 10:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;28.7;31.55;6.12;69.16;0;0;0;0
2025-10-03 10:30:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;25.11;30.0;7.32;61.18;0;0;0;0
2025-10-03 10:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;24.11;30.0;6.97;72.4;0;0;0;0
2025-10-03 10:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;27.77;30.06;6.21;46.3;1;0;0;1
2025-10-03 11:00:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;24.83;40.33;6.56;77.58;0;0;0;0
2025-10-03 11:10:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;26.7;39.56;6.09;57.8;0;0;0;0
2025-10-03 11:20:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;24.65;39.77;7.05;68.85;0;0;0;0
2025-10-03 11:30:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;25.23;43.24;6.36;63.0;0;0;1;0
2025-10-03 11:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;25.87;38.87;5.47;62.54;0;0;0;0
2025-10-03 11:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;24.28;30.61;6.75;65.0;0;0;0;0
2025-10-03 12:00:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;24.89;35.61;6.6;61.23;1;1;1;0
2025-10-03 12:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;24.32;32.79;6.43;74.19;0;0;0;0
2025-10-03 12:20:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;22.5;41.84;5.89;71.69;0;0;1;0
2025-10-03 12:30:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;25.18;31.29;6.77;58.52;1;0;1;0
2025-10-03 12:40:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;23.02;45.1;6.97;74.1;0;0;0;0
2025-10-03 12:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;24.8;38.72;6.07;58.07;0;0;0;0
2025-10-03 13:00:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;23.44;42.02;6.0;72.71;0;0;1;0
2025-10-03 13:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;25.48;36.38;6.33;79.39;0;0;1;0
2025-10-03 13:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;22.37;42.5;6.71;68.01;0;1;1;0
2025-10-03 13:30:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;25.02;44.01;7.19;70.3;0;0;0;0
2025-10-03 13:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;22.91;41.62;6.54;79.44;0;0;1;0
2025-10-03 13:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;22.99;40.0;6.23;60.38;0;0;0;0
2025-10-03 14:00:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;21.93;48.31;7.35;75.09;0;0;0;0
2025-10-03 14:10:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;20.18;50.48;6.76;75.57;1;0;0;0
2025-10-03 14:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;23.42;46.91;6.16;64.93;0;1;1;0
2025-10-03 14:30:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;23.81;38.56;7.2;81.41;0;0;1;0
2025-10-03 14:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.45;48.1;6.62;70.55;1;0;1;0
2025-10-03 14:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;22.24;44.43;6.12;64.4;0;0;1;0
2025-10-03 15:00:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;20.94;43.88;7.64;54.93;0;0;0;1
2025-10-03 15:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.56;40.99;5.49;67.93;1;0;0;0
2025-10-03 15:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;21.31;46.95;6.77;68.79;0;1;0;0
2025-10-03 15:30:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;19.88;52.72;6.62;93.66;1;0;0;0
2025-10-03 15:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;19.0;50.35;7.51;69.88;0;0;0;0
2025-10-03 15:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;21.43;43.85;5.94;62.81;0;0;0;0
2025-10-03 16:00:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.19;38.55;6.78;59.87;1;0;1;0
2025-10-03 16:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;19.86;46.4;6.35;75.93;1;1;0;0
2025-10-03 16:20:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;19.82;49.93;6.03;71.21;0;0;1;0
2025-10-03 16:30:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;18.74;43.22;6.75;65.9;0;0;0;0
2025-10-03 16:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;18.77;48.27;6.61;85.7;0;0;0;0
2025-10-03 16:50:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;20.6;51.03;7.04;95.0;0;0;0;0
2025-10-03 17:00:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;21.19;47.25;6.33;85.61;0;1;1;0
2025-10-03 17:10:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;20.02;51.41;6.38;66.78;0;0;0;0
2025-10-03 17:20:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;17.83;59.78;6.84;81.9;0;1;0;0
2025-10-03 17:30:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.2;41.59;6.41;78.0;0;0;1;0
2025-10-03 17:40:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;19.37;55.98;7.53;55.78;1;0;0;1
2025-10-03 17:50:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;21.14;38.11;6.32;80.89;0;0;0;0
2025-10-03 18:00:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;17.7;54.04;7.08;74.79;0;0;0;0
2025-10-03 18:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.46;48.25;6.53;70.14;0;0;0;0
2025-10-03 18:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;18.3;42.07;6.08;81.06;0;0;1;0
2025-10-03 18:30:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;18.69;48.87;6.38;66.69;0;0;0;0
2025-10-03 18:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;21.05;42.07;7.2;67.64;0;0;0;0
2025-10-03 18:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;21.13;45.68;6.26;77.69;0;1;0;0
2025-10-03 19:00:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;18.68;52.39;6.13;74.09;0;1;0;0
2025-10-03 19:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.42;40.0;5.69;65.97;0;0;0;0
2025-10-03 19:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.11;52.74;6.39;73.58;0;0;0;0
2025-10-03 19:30:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.0;52.37;6.67;80.91;1;0;1;0
2025-10-03 19:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;22.05;46.38;6.72;72.5;1;0;0;0
2025-10-03 19:50:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;18.95;52.14;6.87;75.26;0;0;0;0
2025-10-03 20:00:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;19.94;50.08;6.57;42.81;0;0;0;1
2025-10-03 20:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.83;48.09;5.97;51.62;0;0;0;1
2025-10-03 20:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;19.43;47.3;6.1;65.28;1;0;1;0
2025-10-03 20:30:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;17.43;46.14;6.53;62.36;0;1;0;0
2025-10-03 20:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;18.83;48.95;5.59;76.09;1;0;0;0
2025-10-03 20:50:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;20.27;53.71;6.3;74.11;0;0;0;0
2025-10-03 21:00:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.38;45.9;6.78;90.5;0;0;0;0
2025-10-03 21:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;18.28;51.02;6.41;80.45;0;0;0;0
2025-10-03 21:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.77;44.66;6.1;83.91;0;0;0;0
2025-10-03 21:30:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;21.43;44.67;6.64;71.39;1;0;0;0
2025-10-03 21:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.06;50.86;6.41;76.4;0;0;0;0
2025-10-03 21:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;20.76;56.04;6.74;66.19;0;0;0;0
2025-10-03 22:00:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;21.38;46.68;6.7;82.85;1;0;0;0
2025-10-03 22:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;22.71;42.1;6.53;87.65;0;0;0;0
2025-10-03 22:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;21.59;40.34;6.53;89.76;0;0;0;0
2025-10-03 22:30:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;21.43;43.38;6.67;68.61;0;0;0;0
2025-10-03 22:40:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;22.8;41.42;5.92;58.22;0;0;0;1
2025-10-03 22:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;23.71;37.83;6.41;62.57;1;1;0;0
2025-10-03 23:00:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;20.64;37.8;6.27;83.46;0;0;0;0
2025-10-03 23:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;24.24;43.44;5.93;62.28;0;0;1;0
2025-10-03 23:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;19.75;47.85;7.35;52.4;0;0;0;1
2025-10-03 23:30:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;24.5;40.66;6.46;64.0;0;0;1;0
2025-10-03 23:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;22.19;53.88;6.4;70.38;1;0;0;0
2025-10-03 23:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;22.71;47.83;7.15;72.39;0;0;1;0
2025-10-04 00:00:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;23.9;38.84;6.43;74.46;1;0;0;0
2025-10-04 00:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;23.75;44.02;7.05;61.14;1;1;0;0
2025-10-04 00:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;25.29;35.9;6.18;66.52;0;0;0;0
2025-10-04 00:30:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;23.99;36.19;6.75;72.86;0;1;0;0
2025-10-04 00:40:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;24.13;35.74;6.49;62.15;1;0;0;0
2025-10-04 00:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;26.96;36.92;6.64;64.69;0;0;0;0
2025-10-04 01:00:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;23.05;58.99;6.58;61.41;1;0;0;0
2025-10-04 01:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;24.77;35.71;6.37;61.99;0;0;0;0
2025-10-04 01:20:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;27.24;30.0;6.31;63.78;0;0;0;0
2025-10-04 01:30:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;28.62;30.0;6.73;74.58;0;1;0;0
2025-10-04 01:40:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;24.03;41.49;6.17;70.38;1;0;1;0
2025-10-04 01:50:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;26.03;30.0;7.98;40.59;0;0;0;1
2025-10-04 02:00:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;26.86;30.0;6.75;68.04;0;0;0;0
2025-10-04 02:10:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;24.49;36.73;6.69;81.63;0;0;0;0
2025-10-04 02:20:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;28.24;30.0;6.4;66.4;0;1;0;0
2025-10-04 02:30:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;28.98;30.0;7.1;70.12;0;1;0;0
2025-10-04 02:40:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;27.39;30.85;5.89;63.68;0;1;0;0
2025-10-04 02:50:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;26.76;36.13;6.09;71.92;0;1;0;0
2025-10-04 03:00:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;28.04;33.24;6.57;77.24;0;0;1;0
2025-10-04 03:10:00;ESP32_TOM_001;Tomate;Colheita/Frutificacao;27.62;30.0;7.0;72.15;1;0;0;0
2025-10-04 03:20:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;30.13;30.0;6.18;78.59;0;0;0;0
2025-10-04 03:30:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;27.51;30.0;6.55;77.6;0;0;0;0
2025-10-04 03:40:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;28.13;40.53;6.74;66.09;0;0;0;0
2025-10-04 03:50:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;23.78;33.83;6.89;69.26;1;0;0;0
2025-10-04 04:00:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;27.84;30.06;6.66;80.48;0;0;0;0
2025-10-04 04:10:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;26.6;37.46;6.49;60.36;0;0;0;0
2025-10-04 04:20:00;ESP32_TOM_002;Tomate;Colheita/Frutificacao;25.48;44.93;6.32;78.24;0;0;0;0
